customer_unique_id,number_of_orders,nb_of_canceled_status,nb_of_shipped_status,nb_of_processing_status,nb_of_invoiced_status,nb_of_sellers,total_price,total_nb_of_installments,total_spent,mean_review_score,nb_of_product_categories,mean_nb_of_photos,mean_product_volume_cm3,nb_of_inactive_months,order_frequency,nb_of_late_deliveries,nb_of_late_shipping,list_of_payment_methods_['boleto' 'credit_card'],list_of_payment_methods_['boleto'],list_of_payment_methods_['credit_card' 'boleto'],list_of_payment_methods_['credit_card' 'voucher'],list_of_payment_methods_['credit_card'],list_of_payment_methods_['debit_card'],list_of_payment_methods_['voucher' 'credit_card'],list_of_payment_methods_['voucher'],list_of_payment_methods_other,seller_states_list_['mg' 'sp'],seller_states_list_['mg'],seller_states_list_['pr' 'sp'],seller_states_list_['pr'],seller_states_list_['rj' 'sp'],seller_states_list_['sc' 'sp'],seller_states_list_['sp' 'mg'],seller_states_list_['sp' 'pr'],seller_states_list_['sp' 'sc'],seller_states_list_['sp'],seller_states_list_other,customer_state_ba,customer_state_ce,customer_state_df,customer_state_es,customer_state_go,customer_state_ma,customer_state_mg,customer_state_ms,customer_state_mt,customer_state_pa,customer_state_pe,customer_state_pr,customer_state_rj,customer_state_rs,customer_state_sc,customer_state_sp
151e9edb34867eaece4d6e7ae188f261,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.3028202666116244,0.20510548871415868,-0.03792075238672213,-1.0213594699269317,0.6875746013052997,-0.4415671981059884,-0.6978693485568473,-0.9636815468904996,-0.3196361182229603,1.208681691148668,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155af62b6c947689a67af5c16acd5c55,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,0.3658277429978601,-0.5735653268013383,-0.013182524608102052,-0.13080005985761378,-0.9821662594428795,-0.8312993101299978,-0.1506874177561354,-0.12328970303433855,-0.3196361125131423,-0.36915130394208295,-0.3704094777218255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156283b6ca35ef976a0265903145fd5e,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.6995714031693984,-0.6600843063030603,-0.4037150435351008,0.759759350211704,-0.9821662594428795,1.507093362014059,-0.16998131684091272,-1.38387746881858,-0.31962594516703946,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581a918a58a11d99c69f86d9c0d2098,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.36763656166191117,1.1568142632330995,-0.08245570090629732,-1.0213594699269317,-0.9821662594428795,3.066021810110097,-0.42261744689894293,-0.543485624962419,-0.3196330657474687,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158ff08f9b1aeebfa96820580f3877a6,0.919063553460698,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,0.39360831213179126,-0.40052736779789455,0.440535806875041,0.759759350211704,-0.9821662594428795,-0.8312993101299978,-0.6406481631630753,-0.12328970303433855,0.21599775832062254,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1590457b4be348b165ff7030a6f94dce,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.381383647418908,-0.31400838829617267,-0.30575452617352655,-0.5760797648922727,0.6875746013052997,0.7276291379660401,-0.6664660653618043,1.3473960237139433,-0.31963612871780417,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159306b86e782097be9a4e29e3d294d3,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.2179365257206138,1.3298522222365432,-0.2176667920238498,0.759759350211704,-0.9821662594428795,0.7276291379660401,-0.6471142266401358,0.08680825792970172,0.001744194738960025,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15a38a0c1bf789e06ec42d24e485e794,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.30462908527567545,-0.5735653268013383,-0.09613436531490566,-0.42765319654738654,0.6875746013052997,-0.5714779021139916,-0.35509845670837087,0.08680825792970172,-0.3196361289823177,-0.36915130394208295,-0.3704094777218255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15a52a044cbf18c87283f8c460ad5ccf,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.7147791167880762,-0.31400838829617267,-0.41792571284217406,0.759759350211704,0.6875746013052997,0.7276291379660401,-0.5029604100547724,-1.38387746881858,-0.3196350231018867,-0.36915130394208295,0.8367886837624875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15d2493aa522c1040d639aa74bd1fb31,-0.40394511543270106,7.1609162046048,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.09756360606090986,-0.40052736779789455,-0.1947701196629931,-1.0213594699269317,-0.9821662594428795,-0.8312993101299978,0.22499318784655584,-0.3333876639983788,-0.3196360970159354,1.208681691148668,0.8367886837624875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15eb6c5aa4aa23cbdb42e119220d23ec,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.2833452284558788,0.8972573247279338,-0.040642162059638935,0.759759350211704,0.6875746013052997,-0.4415671981059884,0.09813435287322263,0.7171021408218224,-0.3196360580615249,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605a6c5d93d3488fb621c5323930795,0.919063553460698,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,0.5746116079322502,-0.40052736779789455,0.9021932883814304,-2.8024782900655674,-0.9821662594428795,-0.8312993101299978,-0.653139948876823,2.1877878675701043,5.036702938908029,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161b2eb506dd664bb5d23dc701a14b59,0.47806066382956497,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.6464974105365463,0.8972573247279338,-0.16596000823842988,-1.0213594699269317,0.6875746013052997,1.8968254740380686,0.014614366294524388,1.3473960237139433,0.10887097652979129,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1647c6dc2941bd075dc5dd3448807bed,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.2808580828208683,-0.31400838829617267,-0.11129650492115663,-0.13080005985761378,0.6875746013052997,-0.051835086081978884,-0.3964673574487042,1.137298062749903,-0.3196343255317649,1.208681691148668,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164ba50c15bd1157975375a75bbde58e,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.650597410160097,-0.6600843063030603,-0.390312612439157,0.759759350211704,0.6875746013052997,-0.8312993101299978,-0.477785637825536,1.7675919456420237,1.8228994851830915,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650819cd492bbf4b9d189c7d4126475,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.06921024168710385,-0.6600843063030603,-0.11639147491030165,0.759759350211704,-0.9821662594428795,-0.8312993101299978,-0.16308650005085717,0.08680825792970172,-0.31963611709801026,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165d93a9d1da194b47da42c9cf810ebd,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.8181641439270451,1.5028901812399873,0.13114426582737862,0.31447964517704513,0.6875746013052997,-0.4415671981059884,0.028027392234842557,0.9272001017858628,-0.3196361189312706,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16a23480d3c92eb40e134844d52aa63e,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.5360383621851229,-0.31400838829617267,-0.33582303380022804,0.31447964517704513,-0.9821662594428795,0.3378970259420306,-0.5150118545281469,-0.543485624962419,-0.24821829610631294,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16a909e83380bb2ae4676ca69ac30886,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.23560725887075354,0.5511814067210463,-0.23844567565427882,0.31447964517704513,-0.9821662594428795,2.6762896980860873,-0.18492974315884833,-0.3333876639983788,-0.319636138904097,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16bd767d18bf82bb09fc51520f7ea5ab,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.5100334582948038,-0.48704634729961643,-0.35315411645406686,0.759759350211704,-0.9821662594428795,-0.051835086081978884,-0.6053976880784551,0.29690621889374197,-0.3196360994124204,-0.36915130394208295,-0.3704094777218255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16c8e42089546fde55ed3caa46478e7a,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.4698805119795754,0.3781434477176025,-0.3074119260495135,0.759759350211704,0.6875746013052997,1.507093362014059,0.18350840783244002,-0.543485624962419,-0.3196361328219234,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1741b0bef7ccbc530ba7287000d5f49f,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,0.007830718076066277,-0.5735653268013383,-0.14222440507614761,0.31447964517704513,-0.9821662594428795,-0.8312993101299978,-0.36205121313531763,-0.543485624962419,-0.3196361210390531,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175b8225bdd99e95a64e07a6c06e8746,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,0.2942283380135012,0.8972573247279338,-0.05255088709450811,0.759759350211704,-0.9821662594428795,-0.8312993101299978,0.11797867850846658,-0.12328970303433855,-0.3196357941461307,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176df29483e4fb6ce1d6dd1c824ad72d,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.46990915174156916,-0.6600843063030603,-0.3303597527275303,-1.0213594699269317,0.6875746013052997,-0.4415671981059884,0.44548247603610575,-0.7535835859264594,-0.31963614058872725,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1772c0fbee58b154da028487de51b74c,0.47806066382956497,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,1.1559987764052435,2.627636914762372,0.3028079233532121,0.759759350211704,0.6875746013052997,1.1173612499900496,1.3667227026065545,-1.1737795078545399,3.9654351209997163,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1772d62f5099be6942fbb3d3e881cc7c,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.3358464258488558,-0.48704634729961643,-0.2910323136948524,-2.8024782900655674,0.6875746013052997,-0.4415671981059884,-0.32786682736949596,-0.7535835859264594,-0.31963596176919246,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177c725937ae5f96171bb8b43f196dfa,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.35589425924447626,-0.48704634729961643,-0.26219150967999305,0.759759350211704,0.6875746013052997,-0.8312993101299978,-0.5298444015723001,1.7675919456420237,-0.31963608845923575,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178a58ded2b9be43b90300e0e0e8e66c,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.46157498100138983,-0.5735653268013383,-0.31997542634403187,0.759759350211704,0.6875746013052997,0.7276291379660401,-0.5164024058135362,0.5070041798577822,-0.31963607952776246,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179f496c6c02a7640d09f0843452e0fc,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.2952066035797338,-0.6600843063030603,-0.25335204367472935,-1.0213594699269317,0.6875746013052997,1.507093362014059,-0.14014240384193277,0.29690621889374197,-0.2125093688427025,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17a2d93cb1aab45e3d21d5eba7daaed2,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.15876226378309452,-0.6600843063030603,-0.09838515526994965,-0.13080005985761378,-0.9821662594428795,-0.8312993101299978,-0.43027513557473296,0.29690621889374197,-0.31963613639002036,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17c7da60a0690728119612a54035452d,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.2694021780233709,0.3781434477176025,-0.23795459420954193,0.759759350211704,-0.9821662594428795,2.286557586062078,0.3251128803945895,0.08680825792970172,-0.3196360899836943,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17dcb8c62667824b3e3755a5b680ebc6,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,0.3578086096396119,-0.5735653268013383,-0.020835210455251683,0.759759350211704,-0.9821662594428795,-0.5714779021139916,-0.40029137348352495,0.29690621889374197,2.894167303091404,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17e873c00e3fef97c9f1347c6681bd1a,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,1.053182030847704,-0.6600843063030603,0.32533628463051617,0.759759350211704,-0.9821662594428795,1.8968254740380686,5.0315495850686505,0.7171021408218224,-0.3196357364385017,-0.36915130394208295,-0.3704094777218255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1803287d1e7138aec6ea9d3c963ed87d,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.25230424011310604,-0.5735653268013383,-0.254845749735804,0.759759350211704,-0.9821662594428795,0.20798632193402755,-0.5949685534380349,0.9272001017858628,2.894167303091404,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18186af785c301b05127a291eac901e1,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.590740307593173,-0.05445144979100699,-0.3572873852806022,0.759759350211704,0.6875746013052997,-0.051835086081978884,0.15158366790537603,-0.9636815468904996,-0.3196361391035082,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182053495bc94c2f41090ce8c41be266,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.35045270446566507,-0.5735653268013383,-0.2677468685235789,0.759759350211704,-0.9821662594428795,-0.8312993101299978,-0.6716806326820144,-1.38387746881858,-0.31963612200227576,-0.36915130394208295,-0.3704094777218255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186638bdb0f600c9bf2bd60e4b14537c,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,1.7638423277691744,-0.5019570454125681,-0.5735653268013383,-0.2518481067502227,0.759759350211704,-0.9821662594428795,-0.5714779021139916,-0.173940525361813,-0.9636815468904996,-0.3196356797141512,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186e4b97d2704e8b76235b8d7c5d38ab,0.47806066382956497,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.22993658599599226,0.20510548871415868,-0.22782603941184393,-1.0213594699269317,-0.9821662594428795,1.8968254740380686,-0.03527166106881879,1.5574939846779836,-0.3189231604053086,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18753de7f8b65856d23473280e71ceb2,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.02367302011705158,0.03206752971071491,-0.15602583984594018,0.759759350211704,0.6875746013052997,-0.4415671981059884,1.3066103293319105,-0.543485624962419,-0.31963614179905586,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18a65d67bb184e736656cc017f09f7b8,0.47806066382956497,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,1.7638423277691744,-0.06820785001732277,-0.48704634729961643,-0.14992824524045734,0.759759350211704,2.357315462053479,0.14303096993002584,-0.04685958844706343,-0.543485624962419,-0.3196360534198721,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
