number_of_orders,nb_of_canceled_status,nb_of_shipped_status,nb_of_processing_status,nb_of_invoiced_status,nb_of_sellers,total_price,mean_review_score
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.7207648270447685,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.673251461897148,-0.1308000598576137
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.2738941069979433,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.6912658721912128,0.759759350211704
1.360066443091831,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,4.4001391764845454,0.759759350211704
-0.403945115432701,7.1609162046048,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.4767254150960801,0.3144796451770451
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.048499180107182,0.0918397926597156
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.9019640875207384,0.3144796451770451
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5904825497352294,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.6790366938198843,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.6961919112541367,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.2866146749816107,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,1.7638423277691744,-0.4873794065577527,0.4629062135219317
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.1935595746054928,0.1660530768321585
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,0.1529770318603583,0.3144796451770451
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.1627718304622185,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.4214793142101489,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.2095450754564469,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.7616006139894016,-1.0213594699269315
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3756843347821531,-0.5760797648922727
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5817187825651439,-0.1308000598576137
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.4927923215745702,0.4629062135219317
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,0.0685470135028024,0.759759350211704
0.919063553460698,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.6363920882112002,0.5816474681978403
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.7133184889263953,-1.9119188799962492
-0.403945115432701,7.1609162046048,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,10.619378052473923,-2.802478290065568
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.3209537496121092,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5501577648480385,-1.4666391749615906
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,1.5589315878952206,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.2350344636308786,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.2625286351448724,-0.5760797648922727
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.7107695501089522,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.815472006299633,0.3144796451770451
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,0.5030122029478916,-2.802478290065568
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,0.2658749736396952,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3641997902226619,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5844395599545494,0.3144796451770451
0.919063553460698,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.3352736306089809,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.6889746912317133,0.759759350211704
1.801069332722964,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,1.6666170929916966,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.2012395444782613,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5501291250860448,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.4518902277890592,0.759759350211704
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.738087369392538,0.3144796451770451
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.3985675046151541,0.3144796451770451
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5621005455994295,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.4701669095995128,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.7136048865463327,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3500231080357588,0.759759350211704
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.291168397138616,0.0918397926597156
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.8930571215406843,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3619945285491436,-1.9119188799962492
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3473023306463532,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.6050601885900447,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.5095707084444587,0.4629062135219317
4.006083780878629,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,0.0825232173557493,-1.0213594699269315
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.3868252021977192,0.759759350211704
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.0370432753096846,0.759759350211704
0.4780606638295649,-0.0884687847374401,4.353568934813723,-0.0669555708881763,-0.0617109408200628,3.2779697734566904,-0.2096023549804344,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5818906211371063,0.3144796451770451
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.4400951595060822,0.3144796451770451
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,3.826083787081951,-0.4276531965473865
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5696900825277715,-2.802478290065568
1.801069332722964,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,1.7638423277691744,-0.1290673442540277,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.545203086023121,-0.5760797648922727
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,0.1601942518827817,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.1941368835038129,0.759759350211704
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,3.2779697734566904,1.645996464356201,-0.1308000598576137
1.360066443091831,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.5083964782027154,-1.169786038271818
-0.403945115432701,-0.0884687847374401,4.353568934813723,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.7534714352416236,-1.0213594699269315
-0.403945115432701,-0.0884687847374401,4.353568934813723,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.6445830601414109,-1.0213594699269315
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.264247020864497,0.759759350211704
4.006083780878629,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,2.619777011905475,0.4629062135219317
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.4642098391048143,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.0709286274067285,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.4291547704244722,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.1956216374690424,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.357039849724226,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,1.7638423277691744,1.0732298642433244,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,0.7092184893028448,-0.4276531965473865
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.3810972497989706,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.0476731406678086,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.9792628051418524,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.4985202739733189,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3496507911298401,0.759759350211704
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,3.2779697734566904,0.4176084326825483,-1.9119188799962492
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,1.7638423277691744,0.4116227224258558,0.1660530768321585
0.919063553460698,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.1725997824845178,0.759759350211704
3.124078001616363,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,4.255451098892154,-2.802478290065568
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.1934163757955242,0.0918397926597156
1.360066443091831,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.9385084238247552,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3315791013117881,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.438663171406395,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.544630290783246,0.759759350211704
0.0370577741984319,-0.0884687847374401,13.32664525895728,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,1.1711778502619274,-2.802478290065568
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,1.7638423277691744,-0.4363719904468955,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,11.934830510817442,-0.0617109408200628,0.2497148820816579,-0.2942042119099528,-1.0213594699269315
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.8501261183120628,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3210110291360966,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.1016018125020276,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.2976409833492019,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.599675913335221,0.1660530768321585
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3212401472320466,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.421250196114199,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.112169884677719,-1.9119188799962492
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.1260601692446846,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.4962290930138194,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.1739126978777849,-0.5760797648922727
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.2419366462713708,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.4241141723135733,0.759759350211704
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.050307998771233,-0.5760797648922727
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.0577543368896064,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.6932706555307748,0.3144796451770451
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.2124090516558213,-0.4276531965473865
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,1.5114182227476003,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5218044004742324,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.149687972889523,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5878763313937987,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.7842546657264526,-1.3182126066167044
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.2783091440034251,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3785483109815274,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.4246296880294606,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.1791869277430788,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,1.7638423277691744,-0.2842948542601176,0.4629062135219317
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5076849978113168,0.3144796451770451
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,0.2716315658004375,-1.68927902747892
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.1455879732659724,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.427493664228835,-0.1308000598576137
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.3515078620009884,-0.1308000598576137
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.3893123478327298,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.0348711670566053,-1.0213594699269315
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.4063288801154586,-1.3182126066167044
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.0478736190017648,0.759759350211704
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,1.7638423277691744,-0.2980992195411019,0.759759350211704
0.919063553460698,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.1960798736609422,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.381383647418908,-1.9119188799962492
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.4259712431847213,0.759759350211704
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.6726500268952795,-1.4666391749615906
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.1640078538863947,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.0116443200796793,0.759759350211704
2.2420722223540968,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.1107951761020193,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,6.49336232851106,-1.2644125636058583,-0.7628652771755715,-1.4666391749615906
0.4780606638295649,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,0.110361066013668,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.3496507911298402,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.6359911315432878,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,2.328224234809165,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,-1.2644125636058583,-0.3814122871809017,-0.1308000598576137
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.0889716774627868,0.759759350211704
0.0370577741984319,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5137566273539905,-0.4276531965473865
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.6532609080255152,0.759759350211704
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.6273992029451647,-1.4666391749615906
-0.403945115432701,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,-0.5844681997165432,0.759759350211704
6.652101118665427,-0.0884687847374401,-0.1329692272580548,-0.0669555708881763,-0.0617109408200628,0.2497148820816579,2.7502311277869755,0.759759350211704
